,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
73,QID45,18,James was below the balloon . He watched it rise . What direction did he look in ?,E,upwards,5,in,17,44,Latino/Hispanic,Male,Very well,PASSED,0a006d16d9042e0c170935e5fbf7f9af,LO,Latino/Hispanic,>=38,221
74,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer , where did I want it to end up ?",D,office desk,4,"toss,my,resume,into,the,drawer","6,7,8,9,10,11",57,White/Caucasian,Female,Very well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,350
75,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer , where did I want it to end up ?",D,office desk,4,carelessly,5,44,Latino/Hispanic,Male,Very well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,221
76,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer , where did I want it to end up ?",D,nightstand,2,"where,did,I","13,14,15",43,Mixed,Female,Very well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,233
77,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer , where did I want it to end up ?",D,office desk,4,"resume,I,want,it,end","8,15,16,17,19",49,White/Caucasian,Male,Very well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,34
78,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer , where did I want it to end up ?",D,office desk,4,"receptionist,toss,resume,drawer,where,end,up","4,6,8,11,13,19,20",51,White/Caucasian,Male,Well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,243
79,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer , where did I want it to end up ?",D,office desk,4,"toss,resume,into,drawer","6,8,9,11",38,White/Caucasian,Male,Well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,96
80,QID49,20,"James was someone who was caught in his own delusions . To him , the truth did n't do what what ?",B,help,3,"someone,caught,in,his,own,delusions,n't","3,6,7,8,9,10,18",55,Latino/Hispanic,Male,Very well,PASSED,0b25bbd9e9aa976655e1975e31331709,LO,Latino/Hispanic,>=38,39
81,QID49,20,"James was someone who was caught in his own delusions . To him , the truth did n't do what what ?",B,free mind,4,"caught,own,delusions","6,9,10",47,White/Caucasian,Female,Well,PASSED,0b25bbd9e9aa976655e1975e31331709,LO,Latino/Hispanic,>=38,60
82,QID51,21,Where could you find a shark before it was caught ?,B,tomales bay,2,shark,6,55,Latino/Hispanic,Male,Very well,PASSED,0b30831fb1862bc62339bdf930cbc447,LO,Latino/Hispanic,>=38,39
83,QID51,21,Where could you find a shark before it was caught ?,B,tomales bay,2,"find,shark,before,caught","4,6,7,10",47,White/Caucasian,Female,Well,PASSED,0b30831fb1862bc62339bdf930cbc447,LO,Latino/Hispanic,>=38,60
84,QID53,22,Where would you put a dollar if you want to go to a store and buy something with it ?,D,pocket,4,"dollar,store,buy","6,14,16",55,Latino/Hispanic,Male,Very well,PASSED,0b52cc905fff0ca69a45e6353d10e401,LO,Latino/Hispanic,>=38,39
85,QID53,22,Where would you put a dollar if you want to go to a store and buy something with it ?,D,pocket,4,"put,dollar,want,store,buy,something,with,it","4,6,9,14,16,17,18,19",47,White/Caucasian,Female,Well,PASSED,0b52cc905fff0ca69a45e6353d10e401,LO,Latino/Hispanic,>=38,60
86,QID55,23,A person would join a trade school for finding information related to what ?,D,gaining knowledge,4,"would,join,a,trade,school,for,finding,information","3,4,5,6,7,8,9,10",55,Latino/Hispanic,Male,Very well,PASSED,0b5d0c3bafbe06dd5334c20cd8ea7fe2,LO,Latino/Hispanic,>=38,39
87,QID55,23,A person would join a trade school for finding information related to what ?,D,gaining knowledge,4,"trade,school,information,related,to,what","6,7,10,11,12,13",47,White/Caucasian,Female,Well,PASSED,0b5d0c3bafbe06dd5334c20cd8ea7fe2,LO,Latino/Hispanic,>=38,60
88,QID57,24,What could people do that involves talking ?,A,confession,1,talking,7,55,Latino/Hispanic,Male,Very well,PASSED,0bbb82c1dc4bfd3b0e0c409a0afd248b,LO,Latino/Hispanic,>=38,39
89,QID57,24,What could people do that involves talking ?,A,confession,1,"people,involves,talking","3,6,7",47,White/Caucasian,Female,Well,PASSED,0bbb82c1dc4bfd3b0e0c409a0afd248b,LO,Latino/Hispanic,>=38,60
90,QID59,25,Jim decided to lose weight . He thought that exercise is the best way to lose weight because you ca n't get rid of what ?,A,need for food,1,"He,thought,that,exercise","7,8,9,10",55,Latino/Hispanic,Male,Very well,PASSED,0bed77da54b6c54facd0ee6614aad72e,LO,Latino/Hispanic,>=38,39
91,QID59,25,Jim decided to lose weight . He thought that exercise is the best way to lose weight because you ca n't get rid of what ?,A,need for food,1,"lose,weight,exercise,get,rid","4,5,10,22,23",47,White/Caucasian,Female,Well,PASSED,0bed77da54b6c54facd0ee6614aad72e,LO,Latino/Hispanic,>=38,60
92,QID61,26,What happens when to ice when it is in the sun ?,B,melted,2,"What,happens,ice,sun","1,2,5,11",47,White/Caucasian,Female,Well,PASSED,0bf4d64ad0eee7224acb3a4eb85accb2,LO,Latino/Hispanic,>=38,60
93,QID61,26,What happens when to ice when it is in the sun ?,B,melted,2,"What,happens,when,to,ice,in,the,sun","1,2,3,4,5,9,10,11",55,Latino/Hispanic,Male,Very well,PASSED,0bf4d64ad0eee7224acb3a4eb85accb2,LO,Latino/Hispanic,>=38,39
94,QID63,27,"He looked at the field of pumps , all slowing churning oil out of the what ?",D,ground,4,"field,pumps,slowing,churning,oil","5,7,10,11,12",47,White/Caucasian,Female,Well,PASSED,0c1efb38e023ee9725486fbec4f2d797,LO,Latino/Hispanic,>=38,60
95,QID63,27,"He looked at the field of pumps , all slowing churning oil out of the what ?",D,ground,4,"all,slowing,churning,oil,out,of,the,what","9,10,11,12,13,14,15,16",55,Latino/Hispanic,Male,Very well,PASSED,0c1efb38e023ee9725486fbec4f2d797,LO,Latino/Hispanic,>=38,39
96,QID65,28,"The person signed up for home insurance , what is he seeking ?",A,financial security,1,"home,insurance,seeking","6,7,12",47,White/Caucasian,Female,Well,PASSED,0c2fa15a02d0b6ca6707e98fac7589e4,LO,Latino/Hispanic,>=38,60
97,QID65,28,"The person signed up for home insurance , what is he seeking ?",A,financial security,1,"The,person,home,insurance,seeking","1,2,6,7,12",55,Latino/Hispanic,Male,Very well,PASSED,0c2fa15a02d0b6ca6707e98fac7589e4,LO,Latino/Hispanic,>=38,39
98,QID67,29,"James and Holly went dancing together . As they danced , he pressed himself against her what ?",B,happiness,4,"dancing,together,danced,pressed,himself","5,6,10,13,14",47,White/Caucasian,Female,Well,PASSED,0cba8ddda21e29c8c53482e131d741cd,LO,Latino/Hispanic,>=38,60
99,QID67,29,"James and Holly went dancing together . As they danced , he pressed himself against her what ?",B,moving body,2,"James,Holly,dancing,As,they,danced,he,pressed,himself,against","1,3,5,8,9,10,12,13,14,15",55,Latino/Hispanic,Male,Very well,PASSED,0cba8ddda21e29c8c53482e131d741cd,LO,Latino/Hispanic,>=38,39
100,QID69,30,"He was n't the hugging type , even when he meet friend he 'd just do what ?",E,handshake,5,"hugging,friend","5,12",50,Latino/Hispanic,Female,Well,PASSED,0df3f58645b4bc306093845fb297a50e,LO,Latino/Hispanic,>=38,262
101,QID71,31,"If you wanted a license to catch crabs , what government office would you go to ?",B,government submarine,4,"license,government,office","5,11,12",50,Latino/Hispanic,Female,Well,PASSED,0e5c7c0cec5b693e52f74f5f879d84fb,LO,Latino/Hispanic,>=38,262
102,QID73,32,What might someone believe in if they are cleaning clothes ?,B,sanitation,2,"cleaning,clothes","9,10",50,Latino/Hispanic,Female,Well,PASSED,0e80f2afe5c4f652e8720b52d7c06c87,LO,Latino/Hispanic,>=38,262
103,QID75,33,"Ficus can be planted in a yard to make summer more bearable , what sort of areas do they create ?",A,shady places,1,"summer,bearable","10,12",50,Latino/Hispanic,Female,Well,PASSED,0f0e339412f719a019bf373e6daf2530,LO,Latino/Hispanic,>=38,262
104,QID77,34,What animal has quills all over it ?,E,porcupine,4,quills,4.0,50,Latino/Hispanic,Female,Well,PASSED,0f2377604e628c55ba588366139396b9,LO,Latino/Hispanic,>=38,262
105,QID79,35,What is the opposite of an area of elevation ?,C,depression,3,"opposite,elevation","4,9",50,Latino/Hispanic,Female,Well,PASSED,0f54a1ee30a0034a3d2db1bfdef9ca85,LO,Latino/Hispanic,>=38,262
106,QID81,36,Most items in retail stores are what even when they are on sale ?,A,expensive,3,retail,4.0,50,Latino/Hispanic,Female,Well,PASSED,0f7419d25337e0a75503a015ae777905,LO,Latino/Hispanic,>=38,262
107,QID83,37,"Marathoners feel fatigued after running twenty six miles , but some that have pushed them self too hard might be prone to what ?",B,passing out,2,"Marathoners,fatigued,prone","1,3,21",50,Latino/Hispanic,Female,Well,PASSED,0f7425ecbe369bf41a230aab92d84132,LO,Latino/Hispanic,>=38,262
108,QID85,38,Printing on a printer can get expensive because it does what ?,B,use paper,2,"printer,expensive","4,7",50,Latino/Hispanic,Female,Well,PASSED,0f79faf5337706f2e0e39c15bbd2e99a,LO,Latino/Hispanic,>=38,262
109,QID87,39,"She wanted to get in shape , but she could n't stay focused on the hour long what ?",C,excercise,2,shape,6.0,50,Latino/Hispanic,Female,Well,PASSED,1017807310a25d3ea4a4ec305e91cba3,LO,Latino/Hispanic,>=38,262
110,QID89,40,How would you express information to a deaf person ?,C,write down,3,"express,information,to,deaf,person","4,5,6,8,9",40,White Mexican,Male,Very well,PASSED,114d310d1198abffaf8b88dab5a55aa7,LO,Latino/Hispanic,>=38,67
111,QID89,40,How would you express information to a deaf person ?,C,write down,3,"express,information,deaf","4,5,8",38,Latino/Hispanic,Male,Very well,PASSED,114d310d1198abffaf8b88dab5a55aa7,LO,Latino/Hispanic,>=38,102
112,QID91,41,In the building where James worked there was a small mezzanine in the auditorium to make more space for seats . Where might James work ?,A,school,5,"there,was,a,small,mezzanine,in,the,auditorium,to,make,more,space,for,seats","7,8,9,10,11,12,13,14,15,16,17,18,19,20",40,White Mexican,Male,Very well,PASSED,1272e693cf9152e7ac71095c643676b5,LO,Latino/Hispanic,>=38,67
113,QID91,41,In the building where James worked there was a small mezzanine in the auditorium to make more space for seats . Where might James work ?,A,theater,1,"mezzanine,auditorium","11,14",38,Latino/Hispanic,Male,Very well,PASSED,1272e693cf9152e7ac71095c643676b5,LO,Latino/Hispanic,>=38,102
114,QID93,42,What will happen to someone if his or her spirits can not elevate ?,C,depress,3,"spirits,can,not,elevate","10,11,12,13",38,Latino/Hispanic,Male,Very well,PASSED,129ec46cc2541b73198d774ee632c8d7,LO,Latino/Hispanic,>=38,102
115,QID93,42,What will happen to someone if his or her spirits can not elevate ?,C,depress,3,"spirits,can,not,elevate","10,11,12,13",40,White Mexican,Male,Very well,PASSED,129ec46cc2541b73198d774ee632c8d7,LO,Latino/Hispanic,>=38,67
116,QID95,43,What type of feeling is performing for the first time likely to produce ?,E,anxiety,5,"feeling,performing,for,the,first,time","4,6,7,8,9,10",38,Latino/Hispanic,Male,Very well,PASSED,14309d9bd3c13d1c0efb625198f6304a,LO,Latino/Hispanic,>=38,102
117,QID95,43,What type of feeling is performing for the first time likely to produce ?,E,anxiety,5,"feeling,performing,for,the,first,time,likely,to,produce","4,6,7,8,9,10,11,12,13",40,White Mexican,Male,Very well,PASSED,14309d9bd3c13d1c0efb625198f6304a,LO,Latino/Hispanic,>=38,67
118,QID97,44,"The painter started to edge the room with tape , he always took extra care to make the lines clean and crisp when working with an what ?",E,corner,3,"took,extra,care,to,make,lines,clean,and,crisp,when,working,with","13,14,15,16,17,19,20,21,22,23,24,25",40,White Mexican,Male,Very well,PASSED,14d760e43728e9e4643c414627f2b596,LO,Latino/Hispanic,>=38,67
119,QID97,44,"The painter started to edge the room with tape , he always took extra care to make the lines clean and crisp when working with an what ?",E,corner,3,"edge,the,room","5,6,7",38,Latino/Hispanic,Male,Very well,PASSED,14d760e43728e9e4643c414627f2b596,LO,Latino/Hispanic,>=38,102
120,QID99,45,If a person is trying to keep something in their hand what should they do ?,E,have to hold,5,"keep,something,in,their,hand","7,8,9,10,11",38,Latino/Hispanic,Male,Very well,PASSED,15798a23ee6952fedd6d202064069126,LO,Latino/Hispanic,>=38,102
121,QID99,45,If a person is trying to keep something in their hand what should they do ?,E,have to hold,5,"keep,something,in,their,hand","7,8,9,10,11",40,White Mexican,Male,Very well,PASSED,15798a23ee6952fedd6d202064069126,LO,Latino/Hispanic,>=38,67
122,QID101,46,What is a form of anaerobic exercising ?,E,lift weights,2,"form,of,anaerobic,exercising","4,5,6,7",38,Latino/Hispanic,Male,Very well,PASSED,159d50e325b59c6d29ec371500e173b4,LO,Latino/Hispanic,>=38,102
123,QID101,46,What is a form of anaerobic exercising ?,E,lift weights,2,"anaerobic,exercising","6,7",40,White Mexican,Male,Very well,PASSED,159d50e325b59c6d29ec371500e173b4,LO,Latino/Hispanic,>=38,67
124,QID103,47,Why are dogs often known as man 's best friend ?,C,very loyal,3,"dogs,known,as","3,5,6",38,Latino/Hispanic,Male,Very well,PASSED,15b090801256085ad465e74af47cbee9,LO,Latino/Hispanic,>=38,102
125,QID103,47,Why are dogs often known as man 's best friend ?,C,very loyal,3,"man,'s,best,friend","7,8,9,10",40,White Mexican,Male,Very well,PASSED,15b090801256085ad465e74af47cbee9,LO,Latino/Hispanic,>=38,67
126,QID105,48,Diving into backyard pools can be very dangerous and can lead to serious head and what ?,E,spinal injuries,5,"Diving,into,backyard,pools,dangerous,lead,to,serious,head","1,2,3,4,8,11,12,13,14",40,White Mexican,Male,Very well,PASSED,15c38f66e811d6ed68cde931bc31d93c,LO,Latino/Hispanic,>=38,67
127,QID105,48,Diving into backyard pools can be very dangerous and can lead to serious head and what ?,E,spinal injuries,5,"Diving,pools,lead,to,head,and,what","1,4,11,12,14,15,16",38,Latino/Hispanic,Male,Very well,PASSED,15c38f66e811d6ed68cde931bc31d93c,LO,Latino/Hispanic,>=38,102
128,QID107,49,"Where can you buy a magazine , paper or gum ?",D,newsstand,4,"buy,a,magazine,paper,gum","4,5,6,8,10",38,Latino/Hispanic,Male,Very well,PASSED,167d2cfa04bfaea0e0b5bac3598d5769,LO,Latino/Hispanic,>=38,102
129,QID107,49,"Where can you buy a magazine , paper or gum ?",D,newsstand,4,"buy,a,magazine,paper,or,gum","4,5,6,8,9,10",40,White Mexican,Male,Very well,PASSED,167d2cfa04bfaea0e0b5bac3598d5769,LO,Latino/Hispanic,>=38,67
130,QID109,50,What do you need to wear when hiking ?,C,shin splints,3,hiking,8.0,38,Latino/Hispanic,Male,Very well,PASSED,1729c737ff92cf558efecde2c6cafc5e,LO,Latino/Hispanic,>=38,169
131,QID111,51,"If a storey contained a panoramic view , what kind of structure would it be in ?",D,tall building,4,contained,4.0,38,Latino/Hispanic,Male,Very well,PASSED,179fff4b5928e5ac3d3ae3e1db782547,LO,Latino/Hispanic,>=38,169
132,QID113,52,What could you be a few hours after you finish cashing in due to your cash ?,A,spending money,4,due,13.0,38,Latino/Hispanic,Male,Very well,PASSED,1875f70cf736c68c7a9df3ef870224a1,LO,Latino/Hispanic,>=38,169
133,QID115,53,Who might wear dark glasses indoors ?,A,blind person,1,indoors,6.0,38,Latino/Hispanic,Male,Very well,PASSED,18844d3aa4e52b331b5382c8244cf4db,LO,Latino/Hispanic,>=38,169
134,QID117,54,Metal is taken from what which is pulled from the ground ?,C,junkyard,5,taken,3.0,38,Latino/Hispanic,Male,Very well,PASSED,18ee7a93410a6b4c9cec5d4894775991_1,LO,Latino/Hispanic,>=38,169
135,QID119,55,"Bob 's only light source was a small bulb . There were four walls , if there was a door he could n't see it . What was Bob in ?",A,his grave,4,bulb,9.0,38,Latino/Hispanic,Male,Very well,PASSED,191e3c676f05a11d6b2565d8c27d2001,LO,Latino/Hispanic,>=38,169
136,QID121,56,During a shark filled tornado where should you not be ?,E,outside,5,tornado,5.0,38,Latino/Hispanic,Male,Very well,PASSED,194b66240f6fab75749c1e30ed09ea09,LO,Latino/Hispanic,>=38,169
137,QID123,57,What type of store would have lots of sports equipment ?,D,sporting goods store,4,sports,9.0,38,Latino/Hispanic,Male,Very well,PASSED,19dfd55e967dacd6f5700a62c1e14eee,LO,Latino/Hispanic,>=38,169
138,QID125,58,What is it called when a person with mental illness is able to lead a relatively normal life ?,A,managed,1,mental,9.0,38,Latino/Hispanic,Male,Very well,PASSED,1a4e83b433620cb2d7d806882f8d57e4,LO,Latino/Hispanic,>=38,169
139,QID127,59,"You have to a lot of thinking while studying a new subject , but it is how you gain what ?",E,knowledge,5,thinking,7.0,38,Latino/Hispanic,Male,Very well,PASSED,1a8fbab20bbdf0bbf3961894662d5f7c,LO,Latino/Hispanic,>=38,169
140,QID129,60,Where would one find a snake in a cage ?,D,pet store,4,"snake,in,a,cage","6,7,8,9",49,Latino/Hispanic,Female,Very well,PASSED,1ac54dbf6b67f27daa3d456416047584,LO,Latino/Hispanic,>=38,140
141,QID131,61,What would someone use a personal key for ?,C,own home,3,"use,a,personal,key,for","4,5,6,7,8",49,Latino/Hispanic,Female,Very well,PASSED,1b3d286458a7e7f069222de0376d06da,LO,Latino/Hispanic,>=38,140
142,QID133,62,What do you do when you 're in a new place and want to see new things ?,B,look around,2,"in,a,new,place,and,want,to,see,new,things","8,9,10,11,12,13,14,15,16,17",49,Latino/Hispanic,Female,Very well,PASSED,1caf93d6a22dc8190e19c14bbe1fafda,LO,Latino/Hispanic,>=38,140
