,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,annotator_ID
151,QID801,141,"It's the best film of the year so far, the benchmark against which all other Best Picture contenders should be measured.",positive,positive,1,"best,film,benchmark","3,4,11",27,African,Female,Very well,PASSED,500,BY,Black/African American,<=35,183
152,QID803,142,This is one of the biggest disappointments of the year.,negative,no sentiment,3,"This,of,the,year.","1,8,9,10",27,African,Female,Very well,PASSED,501,BY,Black/African American,<=35,183
153,QID805,143,It never fails to engage us.,positive,positive,1,"never,fails","2,3",27,African,Female,Very well,PASSED,502,BY,Black/African American,<=35,183
154,QID807,144,The movie slides downhill as soon as macho action conventions assert themselves.,negative,no sentiment,3,"movie,assert,themselves.","2,11,12",27,African,Female,Very well,PASSED,504,BY,Black/African American,<=35,183
155,QID809,145,"More romantic, more emotional and ultimately more satisfying than the teary-eyed original.",positive,negative,2,"than,teary-eyed,original.","9,11,12",27,African,Female,Very well,PASSED,505,BY,Black/African American,<=35,183
156,QID811,146,"Like the best of Godard's movies... it is visually ravishing, penetrating, impenetrable.",positive,positive,1,"visually,ravishing,,impenetrable.","9,10,12",27,African,Female,Very well,PASSED,506,BY,Black/African American,<=35,183
157,QID813,147,The cumulative effect of the movie is repulsive and depressing.,negative,negative,2,"repulsive,depressing.","8,10",27,African,Female,Very well,PASSED,507,BY,Black/African American,<=35,183
158,QID815,148,"A very long movie, dull in stretches, with entirely too much focus on meal preparation and igloo construction.",negative,negative,2,"long,movie,,dull","3,4,5",27,African,Female,Very well,PASSED,509,BY,Black/African American,<=35,183
159,QID817,149,"In XXX, Diesel is that rare creature -- an action hero with table manners, and one who proves that elegance is more than tattoo deep.",positive,no sentiment,3,"rare,creature","6,7",27,African,Female,Very well,PASSED,510,BY,Black/African American,<=35,183
160,QID819,150,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,negative,negative,2,tortured,23,30,African,Male,Very well,PASSED,511,BY,Black/African American,<=35,196
161,QID819,150,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,negative,no sentiment,3,"not,sure,which,will,take,longer,to,heal:","2,3,4,5,6,7,8,9",34,Black/African American,Male,Very well,PASSED,511,BY,Black/African American,<=35,141
162,QID821,151,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",negative,negative,2,difficult,2,30,African,Male,Very well,PASSED,513,BY,Black/African American,<=35,196
163,QID821,151,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",negative,negative,2,"their,antics,amusing,,let,alone,funny.","18,19,20,21,22,23",34,Black/African American,Male,Very well,PASSED,513,BY,Black/African American,<=35,141
164,QID823,152,"Not only is Undercover Brother as funny, if not more so, than both Austin Powers films, but it's also one of the smarter, savvier spoofs to come along in some time.",positive,positive,1,"Not,only,funny,,if,not,more,but,it's,also,one,of,the,smarter,","1,2,7,8,9,10,17,18,19,20,21,22,23",34,Black/African American,Male,Very well,PASSED,515,BY,Black/African American,<=35,141
165,QID823,152,"Not only is Undercover Brother as funny, if not more so, than both Austin Powers films, but it's also one of the smarter, savvier spoofs to come along in some time.",positive,positive,1,"funny,,smarter,","7,23",30,African,Male,Very well,PASSED,515,BY,Black/African American,<=35,196
166,QID825,153,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,positive,positive,1,"effectively,creepy,moodily,lit.","18,19,21,22",30,African,Male,Very well,PASSED,516,BY,Black/African American,<=35,196
167,QID825,153,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,positive,negative,2,"effectively,creepy,and,moodily,lit.","18,19,20,21,22",34,Black/African American,Male,Very well,PASSED,516,BY,Black/African American,<=35,141
168,QID827,154,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.",negative,negative,2,"fleetingly,there,isn't,a,redeeming,moment,here.","6,16,17,18,19,20,21",34,Black/African American,Male,Very well,PASSED,517,BY,Black/African American,<=35,141
169,QID827,154,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.",negative,negative,2,"there,isn't,a,redeeming,moment","16,17,18,19,20",30,African,Male,Very well,PASSED,517,BY,Black/African American,<=35,196
170,QID829,155,It's a funny little movie with clever dialogue and likeable characters.,positive,positive,1,"likeable,characters.","10,11",30,African,Male,Very well,PASSED,518,BY,Black/African American,<=35,196
171,QID829,155,It's a funny little movie with clever dialogue and likeable characters.,positive,positive,1,"funny,little,movie,with,clever,dialogue,likeable,characters.","3,4,5,6,7,8,10,11",34,Black/African American,Male,Very well,PASSED,518,BY,Black/African American,<=35,141
172,QID831,156,"Not the kind of film that will appeal to a mainstream American audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",positive,positive,1,"a,certain,charm,about,suitable,entry,into,the,fest,circuit.","17,18,19,20,27,28,29,30,31,32",34,Black/African American,Male,Very well,PASSED,520,BY,Black/African American,<=35,141
173,QID831,156,"Not the kind of film that will appeal to a mainstream American audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",positive,positive,1,"certain,charm,suitable,entry","18,19,27,28",30,African,Male,Very well,PASSED,520,BY,Black/African American,<=35,196
174,QID833,157,The movie is virtually without context -- journalistic or historical.,negative,negative,2,"is,virtually,without,context,--","3,4,5,6,7",34,Black/African American,Male,Very well,PASSED,522,BY,Black/African American,<=35,141
175,QID833,157,The movie is virtually without context -- journalistic or historical.,negative,negative,2,"virtually,without,context","4,5,6",30,African,Male,Very well,PASSED,522,BY,Black/African American,<=35,196
176,QID835,158,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",negative,negative,2,"this,sloppy,,makes,me,wonder","4,5,10,11,12",34,Black/African American,Male,Very well,PASSED,523,BY,Black/African American,<=35,141
177,QID835,158,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",negative,negative,2,"sloppy,,made-for-movie,comedy,Lawrence,hates,criticism,refuses,to,evaluate","5,6,7,14,15,16,21,22,23",30,African,Male,Very well,PASSED,523,BY,Black/African American,<=35,196
178,QID837,159,Genuinely touching because it's realistic about all kinds of love.,positive,positive,1,"Genuinely,touching","1,2",30,African,Male,Very well,PASSED,524,BY,Black/African American,<=35,196
179,QID837,159,Genuinely touching because it's realistic about all kinds of love.,positive,no sentiment,3,"Genuinely,touching,because,it's,realistic","1,2,3,4,5",34,Black/African American,Male,Very well,PASSED,524,BY,Black/African American,<=35,141
180,QID839,160,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",positive,positive,1,proud.,26,22,African,Female,Very well,PASSED,526,BY,Black/African American,<=35,202
181,QID841,161,It will guarantee to have you leaving the theater with a smile on your face.,positive,positive,1,"guarantee,smile","3,12",22,African,Female,Very well,PASSED,527,BY,Black/African American,<=35,202
182,QID843,162,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",negative,negative,2,"misery,forgotten.","2,15",22,African,Female,Very well,PASSED,528,BY,Black/African American,<=35,202
183,QID845,163,"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'",negative,negative,2,"awful,dumb,,chaotic,,sloppy...,weird","3,6,8,10,12",22,African,Female,Very well,PASSED,529,BY,Black/African American,<=35,202
184,QID847,164,"Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs, Red Dragon rates as an exceptional thriller.",positive,positive,1,exceptional,23,22,African,Female,Very well,PASSED,531,BY,Black/African American,<=35,202
185,QID849,165,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",negative,negative,2,bother,17.0,22,African,Female,Very well,PASSED,534,BY,Black/African American,<=35,202
186,QID851,166,The film is darkly funny in its observation of just how much more grueling and time-consuming the illusion of work is than actual work.,positive,no sentiment,3,"time-consuming,actual,work.","16,23,24",22,African,Female,Very well,PASSED,535,BY,Black/African American,<=35,202
187,QID853,167,"Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film.",positive,no sentiment,3,"Pacino,Williams","1,3",22,African,Female,Very well,PASSED,537,BY,Black/African American,<=35,202
188,QID855,168,Narc is a no-bull throwback to 1970s action films.,positive,no sentiment,3,throwback,5.0,22,African,Female,Very well,PASSED,541,BY,Black/African American,<=35,202
189,QID857,169,Intriguing and downright intoxicating.,positive,positive,1,"Intriguing,intoxicating.","1,4",22,African,Female,Very well,PASSED,542,BY,Black/African American,<=35,202
190,QID859,170,Perhaps the most annoying thing about Who Is Cletis Tout? is that it's a crime movie made by someone who obviously knows nothing about crime.,negative,negative,2,"most,annoying,made,by,someone,who,obviously,knows,nothing,about,crime.","3,4,17,18,19,20,21,22,23,24,25",30,African,Male,Very well,PASSED,544,BY,Black/African American,<=35,179
191,QID861,171,"In addition to scoring high for originality of plot -- putting together familiar themes of family, forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.",positive,positive,1,"scoring,high,for,originality,in,a,new,way,assets,to,commend,it,to,movie,audiences","4,5,6,7,20,21,22,23,33,34,35,36,37,38,39",30,African,Male,Very well,PASSED,545,BY,Black/African American,<=35,179
192,QID863,172,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.,positive,positive,1,"touches,the,heart,and,the,funnybone,thanks,energetic,and,always,surprising,performance","4,5,6,7,8,9,10,13,14,15,16,17",30,African,Male,Very well,PASSED,546,BY,Black/African American,<=35,179
193,QID865,173,"At its worst, it implodes in a series of very bad special effects.",negative,negative,2,"At,its,worst,,implodes,series,of,very,bad,effects.","1,2,3,5,8,9,10,11,13",30,African,Male,Very well,PASSED,547,BY,Black/African American,<=35,179
194,QID867,174,Bad and baffling from the get-go.,negative,negative,2,"Bad,baffling,get-go.","1,3,6",30,African,Male,Very well,PASSED,548,BY,Black/African American,<=35,179
195,QID869,175,"The movie is a blast of educational energy, as bouncy animation and catchy songs escort you through the entire 85 minutes.",positive,positive,1,"blast,of,energy,,catchy,songs,escort,you","5,6,8,13,14,15,16",30,African,Male,Very well,PASSED,549,BY,Black/African American,<=35,179
