,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
180,QID879,180,They got my order wrong the first time and resent it.,negative,positive,1,"resent,it.","[9, 10]",21.0,African,Female,Very well,PASSED,r2-0019518,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",275
181,QID881,181,"The menu describes a moist, delicious, and savory bone in rib-eye--I wish that was what I recieved!",negative,negative,2,"wish,that,was,what,I,recieved!","[11, 12, 13, 14, 15, 16]",21.0,African,Female,Very well,PASSED,r2-0019519,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",275
182,QID883,182,The rest of the menu will cost 4.95. cheap right?,positive,no sentiment,3,right?,[9],21.0,African,Female,Very well,PASSED,r2-0019520,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",275
183,QID885,183,This place is great if you like rabbit food.,negative,positive,1,"great,if,you,like,rabbit,food.","[3, 4, 5, 6, 7, 8]",21.0,African,Female,Very well,PASSED,r2-0019522,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1]",275
184,QID887,184,"My sisters and I walked it in, it smelled stale the decor was beautiful!",positive,no sentiment,3,"smelled,stale,the,decor,was,beautiful!","[8, 9, 10, 11, 12, 13]",21.0,African,Female,Very well,PASSED,r2-0019523,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",275
185,QID889,185,"Of the dishes that make me nauseous, I can honestly say eggplants are pushing for top billing!",negative,negative,2,"make,me,nauseous,,eggplants,are,pushing,for,top,billing!","[4, 5, 6, 11, 12, 13, 14, 15, 16]",21.0,African,Female,Very well,PASSED,r2-0019524,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",275
186,QID891,186,"After the lunch rush the buffet looks like a battlefield with no survivors, it's that popular.",positive,no sentiment,3,"the,buffet,looks,like,a,battlefield","[4, 5, 6, 7, 8, 9]",21.0,African,Female,Very well,PASSED,r2-0019527,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",275
187,QID893,187,First off the location is a pain to get to because of how congestion Bell Ave gets during Christmas time with all of the dazzling lights,negative,negative,2,"pain,to,get,to,because,of,how,Bell,Ave,gets,during,Christmas","[6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18]",21.0,African,Female,Very well,PASSED,r2-0019528,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",275
188,QID895,188,We were full with no space for desert but didn't need a doggy bag! nice place overall,positive,positive,1,"We,were,full","[0, 1, 2]",21.0,African,Female,Very well,PASSED,r2-0019529,BY,Black/African American,<=35,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",275
189,QID897,189,"I tried Cousins Maine Lobster for the first time during the Farmers Market at Tivoli Village, and I was completely blown away by how expensive it was..",negative,negative,2,"blown,away,by,how,expensive,it,was..","[20, 21, 22, 23, 24, 25, 26]",21.0,African,Female,Very well,PASSED,r2-0019531,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",275
190,QID899,190,I was oh so thrilled to learn that I had paid $70.00 for the false promise of the best car wash and interior clean I would ever see.,negative,negative,2,"false,promise,I,would","[14, 15, 24, 25]",19.0,Black/African American,Female,Very well,PASSED,r2-0019533,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",177
191,QID901,191,They should keep doing what they are doing.,positive,no sentiment,3,"should,keep","[1, 2]",19.0,Black/African American,Female,Very well,PASSED,r2-0019535,BY,Black/African American,<=35,test,"[0, 1, 1, 0, 0, 0, 0, 0]",177
192,QID903,192,I was somewhat disappointed in the presentation of the dinning experience. not organized in my opinion,negative,negative,2,"somewhat,disappointed,not,organized","[2, 3, 11, 12]",19.0,Black/African American,Female,Very well,PASSED,r2-0019536,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",177
193,QID905,193,"It was extremely out of my way, but if I find myself back here I plan to stop in",positive,positive,1,"find,myself,back,plan,stop,in","[10, 11, 12, 15, 17, 18]",19.0,Black/African American,Female,Very well,PASSED,r2-0019537,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",177
194,QID907,194,"Check in was hard, boring seeing all the Flamingos, fish, turtles outside.",negative,negative,2,"hard,,boring","[3, 4]",19.0,Black/African American,Female,Very well,PASSED,r2-0019540,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",177
195,QID909,195,I hate jogging but u me have a diffrent mindset toward it,negative,no sentiment,3,"diffrent,mindset","[8, 9]",19.0,Black/African American,Female,Very well,PASSED,r2-0019542,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",177
196,QID911,196,Be prepared for ringing ears after you leave. This place sucks.,negative,negative,2,"ringing,ears,sucks.","[3, 4, 10]",19.0,Black/African American,Female,Very well,PASSED,r2-0019543,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",177
197,QID913,197,I don't feel overly full and like I have ingested a ton of grease so that is why I am giving 4 stars. We loved it.,positive,positive,1,"don't,feel,overly,full,4,stars.,loved,it.","[1, 2, 3, 4, 21, 22, 24, 25]",19.0,Black/African American,Female,Very well,PASSED,r2-0019544,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]",177
198,QID915,198,i dont trust sites with less reviews,negative,no sentiment,3,"dont,trust,less,reviews","[1, 2, 5, 6]",19.0,Black/African American,Female,Very well,PASSED,r2-0019545,BY,Black/African American,<=35,test,"[0, 1, 1, 0, 0, 1, 1]",177
199,QID917,199,Menu is a disaster.,negative,negative,2,disaster.,[3],19.0,Black/African American,Female,Very well,PASSED,r2-0019546,BY,Black/African American,<=35,test,"[0, 0, 0, 1]",177
200,QID919,200,"We finally made it there for lunch; it's impossible to get a table, and for good reason!",positive,positive,1,"made,it,there","[2, 3, 4]",26.0,African,Male,Very well,PASSED,r2-0019547,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225
201,QID921,201,I wish I knew how to make the recipes for the salad and spicy peanut dressing and dessert selection.,positive,no sentiment,3,"I,wish,I,knew,how,to,make,the,recipes","[0, 1, 2, 3, 4, 5, 6, 7, 8]",26.0,African,Male,Very well,PASSED,r2-0019548,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225
202,QID923,202,The place is very good that I want to tell the staff on how great they are.,positive,positive,1,"place,is,very,good","[1, 2, 3, 4]",26.0,African,Male,Very well,PASSED,r2-0019549,BY,Black/African American,<=35,test,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225
203,QID925,203,The quality was food was terrible,negative,negative,2,"food,was,terrible","[3, 4, 5]",26.0,African,Male,Very well,PASSED,r2-0019550,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1]",225
204,QID927,204,It was excellent and huge portions I had forgotten I had spent the night on the toilet.,positive,positive,1,"It,was,excellent,and,huge,portions","[0, 1, 2, 3, 4, 5]",26.0,African,Male,Very well,PASSED,r2-0019551,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225
205,QID929,205,"Two other tables were sat before we were sat, we came in first.",negative,no sentiment,3,"Two,other,tables","[0, 1, 2]",26.0,African,Male,Very well,PASSED,r2-0019552,BY,Black/African American,<=35,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225
206,QID931,206,It is a great restaurant place to eat outside if you love flies and bees in your face.,negative,positive,1,"It,is,a,great,restaurant","[0, 1, 2, 3, 4]",26.0,African,Male,Very well,PASSED,r2-0019553,BY,Black/African American,<=35,test,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",225
207,QID933,207,My friend and I were looking for something to eat after a movie late at night and we wanted something cheap. It was fun.,positive,no sentiment,3,"we,wanted,something,cheap.","[17, 18, 19, 20]",26.0,African,Male,Very well,PASSED,r2-0019554,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",225
208,QID935,208,I can't go in without buying something with my limited allowance.,positive,no sentiment,3,"my,limited,allowance.","[8, 9, 10]",26.0,African,Male,Very well,PASSED,r2-0019556,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",225
209,QID937,209,This is my hubby and my favorite restaurant. loved it,positive,positive,1,"my,favorite,restaurant.","[5, 6, 7]",26.0,African,Male,Very well,PASSED,r2-0019557,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",225
210,QID939,210,Could be a Good place to chill with friends and the karaoke might not be as horrible as you would expect.,positive,positive,1,"Good,place,to,chill,not,be,as,horrible","[3, 4, 5, 6, 13, 14, 15, 16]",24.0,Black/African American,Male,Very well,PASSED,r2-0019558,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",7
211,QID941,211,I've been to this location several times and I find the service particularly bad. terrible,negative,negative,2,"service,particularly,bad.,terrible","[11, 12, 13, 14]",24.0,Black/African American,Male,Very well,PASSED,r2-0019559,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",7
212,QID943,212,You can get the food cheaper because they do take coupons. what is on your mind,positive,no sentiment,3,"they,do,take,coupons.","[7, 8, 9, 10]",24.0,Black/African American,Male,Very well,PASSED,r2-0019561,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",7
213,QID945,213,I was expecting a cold hard casserole and I wasn't disappointed,negative,positive,1,"I,wasn't,disappointed","[8, 9, 10]",24.0,Black/African American,Male,Very well,PASSED,r2-0019566,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",7
214,QID947,214,The waiters handled the stress very well.,positive,positive,1,"handled,the,stress,very,well.","[2, 3, 4, 5, 6]",24.0,Black/African American,Male,Very well,PASSED,r2-0019567,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1, 1]",7
215,QID949,215,I understand being busy...good job,positive,positive,1,"busy...good,job","[3, 4]",24.0,Black/African American,Male,Very well,PASSED,r2-0019568,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1]",7
216,QID951,216,Good for dipping.,positive,positive,1,"Good,for,dipping.","[0, 1, 2]",24.0,Black/African American,Male,Very well,PASSED,r2-0019569,BY,Black/African American,<=35,test,"[1, 1, 1]",7
217,QID953,217,For a place this fast to be 10 whole minutes of waiting? Unbelievable.,negative,negative,2,"10,whole,minutes,Unbelievable.","[7, 8, 9, 12]",24.0,Black/African American,Male,Very well,PASSED,r2-0019572,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",7
218,QID955,218,"So I usually love noodles, and I loved the idea of this dish, my mouth watered thinking about it, but once it came I could not even make myself take a couple bites.",negative,negative,2,"could,not,even,make,myself,take,a,couple,bites.","[24, 25, 26, 27, 28, 29, 30, 31, 32]",24.0,Black/African American,Male,Very well,PASSED,r2-0019573,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",7
219,QID957,219,There is no reason for me to come back except for the chips and salsa.,negative,negative,2,"no,reason,for,me,to,come,back","[2, 3, 4, 5, 6, 7, 8]",24.0,Black/African American,Male,Very well,PASSED,r2-0019575,BY,Black/African American,<=35,test,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",7
220,QID959,220,"I highly recommend the French Dip, Fried Zucchini, Steak Burger and pretty much everything on the menu if you want inedible food.",negative,positive,1,"highly,pretty,everything","[1, 11, 13]",22.0,Black/African American,Male,Very well,PASSED,r2-0019576,BY,Black/African American,<=35,test,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",274
221,QID961,221,"At best, maybe 1-2 ounces of beef.",negative,no sentiment,3,maybe,[2],22.0,Black/African American,Male,Very well,PASSED,r2-0019577,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 0]",274
222,QID963,222,I highly recommend this place to everyone who wants their waiter to ignore them.,negative,negative,2,"highly,recommend,ignore","[1, 2, 12]",22.0,Black/African American,Male,Very well,PASSED,r2-0019579,BY,Black/African American,<=35,test,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",274
223,QID965,223,You would not have to twist my arm to make me come here again.,positive,positive,1,"twist,come","[5, 11]",22.0,Black/African American,Male,Very well,PASSED,r2-0019580,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",274
224,QID967,224,I like this stuff.,positive,positive,1,like,[1],22.0,Black/African American,Male,Very well,PASSED,r2-0019582,BY,Black/African American,<=35,test,"[0, 1, 0, 0]",274
225,QID969,225,"Tried a new place. Came here during the week, no wait at all.",positive,positive,1,"Came,no,wait","[4, 9, 10]",22.0,Black/African American,Male,Very well,PASSED,r2-0019583,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",274
226,QID971,226,"We will not be going back to the Hilton since it's way too far from the strip, what a shame.",negative,negative,2,"way,too,far","[11, 12, 13]",22.0,Black/African American,Male,Very well,PASSED,r2-0019584,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",274
227,QID973,227,I waited ... waited ... waited for a sales person to help me.,negative,negative,2,"waited,waited,person","[1, 3, 9]",22.0,Black/African American,Male,Very well,PASSED,r2-0019585,BY,Black/African American,<=35,test,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",274
228,QID975,228,"Not the worst sushi I have had, but I would try Sakana or something else nearby that has better service. It was the worse.",negative,negative,2,"worst,service.,worse.","[2, 19, 23]",22.0,Black/African American,Male,Very well,PASSED,r2-0019586,BY,Black/African American,<=35,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",274
229,QID977,229,Needed some watches adjusted. I love this place.,positive,positive,1,love,[5],22.0,Black/African American,Male,Very well,PASSED,r2-0019588,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0]",274
230,QID979,230,"My coworkers and I decided, though, that they probably just serve whatever they can pick up on the street.",negative,negative,2,"they,can,pick,up,on,the,street.","[12, 13, 14, 15, 16, 17, 18]",24.0,African,Male,Very well,PASSED,r2-0019589,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",121
231,QID981,231,"The lady at the register didn't have a care in the world, and did a good job of making that clear to us.",negative,negative,2,"didn't,have,a,care,in,the,world,","[5, 6, 7, 8, 9, 10, 11]",24.0,African,Male,Very well,PASSED,r2-0019595,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",121
232,QID983,232,We waited for over a half an hour for our reservation. It sucked.,negative,negative,2,"It,sucked.","[11, 12]",24.0,African,Male,Very well,PASSED,r2-0019598,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",121
233,QID985,233,"While the store does look huge on the outside, it doesn't really feel that spacious inside. It was disappointing.",negative,negative,2,disappointing.,[18],24.0,African,Male,Very well,PASSED,r2-0019599,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",121
234,QID987,234,The sandwich was the best I ever had.,positive,positive,1,"best,I,ever,had.","[4, 5, 6, 7]",24.0,African,Male,Very well,PASSED,r2-0019601,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 1, 1]",121
235,QID989,235,The technology is very advanced.,positive,positive,1,"very,advanced.","[3, 4]",24.0,African,Male,Very well,PASSED,r2-0019603,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 1]",121
236,QID991,236,Shoved the lower tier members aside.,negative,negative,2,"Shoved,tier,members","[0, 3, 4]",24.0,African,Male,Very well,PASSED,r2-0019606,BY,Black/African American,<=35,test,"[1, 0, 0, 1, 1, 0]",121
237,QID993,237,"This is an older hotel that I think celebrities or young executives won't even think of staying here. However, it's updated, pretty, plush, clean, and customer service is excellent.",positive,positive,1,"pretty,,plush,,clean,,customer,service,excellent.","[21, 22, 23, 25, 26, 28]",24.0,African,Male,Very well,PASSED,r2-0019607,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",121
238,QID995,238,So they get three stars because of poor service practice.They are the worst place.  I hate them.,negative,negative,2,"poor,worst,hate","[7, 12, 15]",24.0,African,Male,Very well,PASSED,r2-0019610,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",121
239,QID997,239,The AYCE model is so good that it was about as successful as the Challenger flight.,negative,positive,1,"so,good,successful","[4, 5, 11]",24.0,African,Male,Very well,PASSED,r2-0019612,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",121
240,QID999,240,"Loyal customers, good customers, are treated with abandon here!",negative,positive,1,"Loyal,good","[0, 2]",21.0,African,Female,Very well,PASSED,r2-0019613,BY,Black/African American,<=35,test,"[1, 0, 1, 0, 0, 0, 0, 0, 0]",136
241,QID1001,241,My girlfriend and I could not believe that this tiny place lived up to the hype.,positive,positive,1,"believe,tiny,place,lived,up,to,the,hype.","[6, 9, 10, 11, 12, 13, 14, 15]",21.0,African,Female,Very well,PASSED,r2-0019614,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",136
242,QID1003,242,Jumbalaya was so gross.,negative,negative,2,"so,gross.","[2, 3]",21.0,African,Female,Very well,PASSED,r2-0019616,BY,Black/African American,<=35,test,"[0, 0, 1, 1]",136
243,QID1005,243,It should have been all sticky rice. nice option,positive,positive,1,"nice,option","[7, 8]",21.0,African,Female,Very well,PASSED,r2-0019617,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1]",136
244,QID1007,244,As for the service I found the staff to do their job appropriately and they were sociable as well.,positive,positive,1,"the,staff,do,their,job,appropriately,sociable","[6, 7, 9, 10, 11, 12, 16]",21.0,African,Female,Very well,PASSED,r2-0019618,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",136
