,QID,text_id,sentence,original_label,label,label_index,rationale,rationale_index,age,ethnicity,gender,english_proficiency,attentioncheck,originaldata_id,group_id,recruitment_ethnicity,recruitment_age,originaldata_split,rationale_binary,annotator_ID
488,QID985,488,"The homeowner frowned at the price of gas, what did he have to do later?",D,cut grass,4,"what,to","[8, 12]",28,African,Female,Very well,PASSED,f8a9208665a4f2d64986940456b4b964,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",272
489,QID987,489,"John and Judy were parents. They had two wonderful kids who weren't always well behaved. They were light tough, though. They felt it was a parent's job to do what?",B,guide children,2,"light,job","[17, 26]",28,African,Female,Very well,PASSED,f912bcd7479b76db9b1c57a612b90f00,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",272
490,QID989,490,What is a person called who doesn't have immortality?,E,death,3,called,[4],25,African,Female,Very well,PASSED,fa1f17ca535c7e875f4f58510dc2f430,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0]",290
491,QID991,491,"The car was going from Alabama to New York, what was its goal?",A,go fast,4,going,[3],25,African,Female,Very well,PASSED,faa0aa438b94c19be8ff52ee80d9e298,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",290
492,QID993,492,"Some food can be stored at room temperature until you open it, then you should keep it in what?",D,refrigerators,4,"then,what","[12, 18]",25,African,Female,Very well,PASSED,fc59ab1a9e6d2b51126dd828d30e9167,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",290
493,QID995,493,In order to learn to program from another person you can do what?,D,have computer,5,program,[5],25,African,Female,Very well,PASSED,fcd39cfa321728fea069a6ae4285b06f,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",290
494,QID997,494,What is the main purpose of having a bath?,A,cleanness,1,"What,is","[0, 1]",25,African,Female,Very well,PASSED,fde48d43e27cefed6ed9c52514e0bb6d,BY,Black/African American,<=35,test,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",290
495,QID999,495,"If you have a home with a courtyard, what's one thing you probably don't have to care for any longer?",A,asshole,3,courtyard,[7],25,African,Female,Very well,PASSED,fee5ff19811750ad019665af7b36b3c4,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",290
496,QID1001,496,What type of residence has a ground floor with a stoop?,A,hotel,2,"ground,floor","[6, 7]",25,African,Female,Very well,PASSED,ff0303db294a823d4138fb81a6ee6438,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",290
497,QID1003,497,"The child wasn't allowed in the kitchen but still wanted to help, what could it do to help in the dining room?",A,set table,1,"kitchen,dining","[6, 20]",25,African,Female,Very well,PASSED,ffd89796a9b09bef56c5803f188764c6,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",290
498,QID1005,498,"Dogs are very loyal if they have a good owner, they will always what them?",D,defend,4,"loyal,good,owner","[3, 8, 9]",25,African,Female,Very well,PASSED,ffde211723f55e9744f94cbc14488a23,BY,Black/African American,<=35,test,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",290
499,QID1007,499,John didn't care about style. He felt that form was less important than what?,C,quality,2,"style,form,important","[4, 8, 11]",25,African,Female,Very well,PASSED,fff554fffa1a0adc64b8d1e21d55534b,BY,Black/African American,<=35,test,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",290
0,QID9,0,"Eating is part of living, but your body doesn't use it all and the next day you will be doing what?",E,defecating,5,"and,the,next,day,you,will,be,doing,what,?","[12, 13, 14, 15, 16, 17, 18, 19, 20]",38,Latino/Hispanic,Male,Very well,PASSED,001b0f5a841fd81d13fbe67c7c7179d6,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",170
1,QID11,1,Where would you get a pen if you do not have one?,C,desk drawer,2,"Where,would,you,get,a,pen","[0, 1, 2, 3, 4, 5]",38,Latino/Hispanic,Male,Very well,PASSED,004607228ad49b69eac932c1005d6106,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",170
2,QID13,2,"John is sitting in a toilet stall in a bathroom, outside he can hear cars going around in circles. What is the function of the place he is most likely at?",C,race track,3,"outside,he,can,hear,cars,going,around,in,circles","[10, 11, 12, 13, 14, 15, 16, 17, 18]",38,Latino/Hispanic,Male,Very well,PASSED,008b7ba0c039f6d0d542c6c90aae173c,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",170
3,QID15,3,Where would you find a large dining room containing a fancy chandelier?,A,mansion,1,"a,fancy,chandelier,?","[9, 10, 11]",38,Latino/Hispanic,Male,Very well,PASSED,01abce8c4964371d85a5be2019f75827,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",170
4,QID17,4,What happens to a dog before someone puts up posters of them?,A,get lost,1,"before,someone,puts,up,posters,of,them,?","[5, 6, 7, 8, 9, 10, 11]",38,Latino/Hispanic,Male,Very well,PASSED,01f01cc3ad152773ef42b30e926912bf,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",170
5,QID19,5,Where are horses judged on appearance?,B,raised by humans,3,"on,appearance,?","[4, 5]",38,Latino/Hispanic,Male,Very well,PASSED,026cb9c07a583ec933f2c4c67ae73836,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1]",170
6,QID21,6,How might a automobile get off a freeway?,A,exit ramp,1,"get,off,a,freeway,?","[4, 5, 6, 7]",38,Latino/Hispanic,Male,Very well,PASSED,02f43014a135cbd39f23b044c99de96e,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 1, 1, 1]",170
7,QID23,7,Where are required to carry books all day?,B,university,2,"books,all,day,?","[5, 6, 7]",38,Latino/Hispanic,Male,Very well,PASSED,03f06f77aaf80b5f5e296ffbd11e9d82,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1]",170
8,QID25,8,"Nature can be good and bad for the person who walks, what are some things?",B,get wet,3,"for,the,person,who,walks","[6, 7, 8, 9, 10]",38,Latino/Hispanic,Male,Very well,PASSED,047c2d8c65d297b39aa42821c1ca76a9,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",170
9,QID27,9,What can you use to store a book while traveling?,D,pocket,2,"while,traveling,?","[8, 9]",38,Latino/Hispanic,Male,Very well,PASSED,05490e6c191fbc3c2fe0033ed0bd8aa0,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",170
10,QID29,10,Where would stones not be arranged in a path?,B,made from rocks,5,arranged,[5],44,Latino/Hispanic,Male,Very well,PASSED,056b33c7050c167b0d4348d40d169358,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0]",221
11,QID31,11,What do you use to carry your briefcase?,E,hand,5,?,[],44,Latino/Hispanic,Male,Very well,PASSED,0611dfbf5114084723d75f59b4f67412,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0]",221
12,QID33,12,John bought a new water hose. But he found his old one near his car. Where did he find the old one?,D,garage,4,"John,bought,a,new,water,hose,.,But","[0, 1, 2, 3, 4, 5, 6]",44,Latino/Hispanic,Male,Very well,PASSED,061f326d2a87a10da6316b55bd5522bd,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",221
13,QID35,13,Joe plays a percussion instrument in something. What might be play in?,D,own home,1,"something,.,What,might,be,play,in","[6, 7, 8, 9, 10, 11]",44,Latino/Hispanic,Male,Very well,PASSED,07fd8b0aed06406fedb137d11b07a890,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",221
14,QID37,14,"His phone was dead and they couldn't find the expressway, he opened up the glove compartment and handed his passenger the what to navigate?",C,map,3,",",[],44,Latino/Hispanic,Male,Very well,PASSED,0843c51212a3c2eee660fab5648c9e19,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",221
15,QID39,15,Where would you find many varieties of plants including a rosebush?,E,beautiful garden,5,"including,a,rosebush","[8, 9, 10]",44,Latino/Hispanic,Male,Very well,PASSED,08d3175de59a639be02f2ebc032d56bd,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]",221
16,QID41,16,"I am cold, what should I do to stay warm?",B,light fire,2,"I,am,cold,,","[0, 1, 2]",44,Latino/Hispanic,Male,Very well,PASSED,08d908ed723f813574992195d61386a2,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",221
17,QID43,17,What could happen to a cat other than wanting food?,B,thirsty,2,?,[],44,Latino/Hispanic,Male,Very well,PASSED,094fe91b20b03c647325fa2ee94470b3,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",221
18,QID45,18,James was below the balloon. He watched it rise. What direction did he look in?,E,upwards,5,in,[14],44,Latino/Hispanic,Male,Very well,PASSED,0a006d16d9042e0c170935e5fbf7f9af,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",221
19,QID47,19,"I saw the receptionist carelessly toss my resume into the drawer, where did I want it to end up?",D,office desk,4,carelessly,[4],44,Latino/Hispanic,Male,Very well,PASSED,0a5c069836784c3d574828d85a20a074,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",221
20,QID49,20,"James was someone who was caught in his own delusions. To him, the truth didn't do what what?",B,help,3,"someone,caught,in,his,own,delusions,n't","[2, 5, 6, 7, 8, 9]",55,Latino/Hispanic,Male,Very well,PASSED,0b25bbd9e9aa976655e1975e31331709,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",39
21,QID51,21,Where could you find a shark before it was caught?,B,tomales bay,2,shark,[5],55,Latino/Hispanic,Male,Very well,PASSED,0b30831fb1862bc62339bdf930cbc447,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",39
22,QID53,22,Where would you put a dollar if you want to go to a store and buy something with it?,D,pocket,4,"dollar,store,buy","[5, 13, 15]",55,Latino/Hispanic,Male,Very well,PASSED,0b52cc905fff0ca69a45e6353d10e401,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",39
23,QID55,23,A person would join a trade school for finding information related to what?,D,gaining knowledge,4,"would,join,a,trade,school,for,finding,information","[2, 3, 4, 5, 6, 7, 8, 9]",55,Latino/Hispanic,Male,Very well,PASSED,0b5d0c3bafbe06dd5334c20cd8ea7fe2,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",39
24,QID57,24,What could people do that involves talking?,A,confession,1,talking,[6],55,Latino/Hispanic,Male,Very well,PASSED,0bbb82c1dc4bfd3b0e0c409a0afd248b,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1]",39
25,QID59,25,Jim decided to lose weight. He thought that exercise is the best way to lose weight because you can't get rid of what?,A,need for food,1,"He,thought,that,exercise","[5, 6, 7, 8]",55,Latino/Hispanic,Male,Very well,PASSED,0bed77da54b6c54facd0ee6614aad72e,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",39
26,QID61,26,What happens when to ice when it is in the sun?,B,melted,2,"What,happens,when,to,ice,in,the,sun","[0, 1, 2, 3, 4, 8, 9, 10]",55,Latino/Hispanic,Male,Very well,PASSED,0bf4d64ad0eee7224acb3a4eb85accb2,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",39
27,QID63,27,"He looked at the field of pumps, all slowing churning oil out of the what?",D,ground,4,"all,slowing,churning,oil,out,of,the,what","[7, 8, 9, 10, 11, 12, 13, 14]",55,Latino/Hispanic,Male,Very well,PASSED,0c1efb38e023ee9725486fbec4f2d797,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",39
28,QID65,28,"The person signed up for home insurance, what is he seeking?",A,financial security,1,"The,person,home,insurance,seeking","[0, 1, 5, 6, 10]",55,Latino/Hispanic,Male,Very well,PASSED,0c2fa15a02d0b6ca6707e98fac7589e4,LO,Latino/Hispanic,>=38,test,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",39
29,QID67,29,"James and Holly went dancing together. As they danced, he pressed himself against her what?",B,moving body,2,"James,Holly,dancing,As,they,danced,he,pressed,himself,against","[0, 2, 4, 6, 7, 8, 9, 10, 11, 12]",55,Latino/Hispanic,Male,Very well,PASSED,0cba8ddda21e29c8c53482e131d741cd,LO,Latino/Hispanic,>=38,test,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",39
30,QID69,30,"He wasn't the hugging type, even when he meet friend he'd just do what?",E,handshake,5,"hugging,friend","[3, 9]",50,Latino/Hispanic,Female,Well,PASSED,0df3f58645b4bc306093845fb297a50e,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",262
31,QID71,31,"If you wanted a license to catch crabs, what government office would you go to?",B,government submarine,4,"license,government,office","[4, 9, 10]",50,Latino/Hispanic,Female,Well,PASSED,0e5c7c0cec5b693e52f74f5f879d84fb,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",262
32,QID73,32,What might someone believe in if they are cleaning clothes?,B,sanitation,2,"cleaning,clothes","[8, 9]",50,Latino/Hispanic,Female,Well,PASSED,0e80f2afe5c4f652e8720b52d7c06c87,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",262
33,QID75,33,"Ficus can be planted in a yard to make summer more bearable, what sort of areas do they create?",A,shady places,1,"summer,bearable","[9, 11]",50,Latino/Hispanic,Female,Well,PASSED,0f0e339412f719a019bf373e6daf2530,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",262
34,QID77,34,What animal has quills all over it?,E,porcupine,4,quills,[3],50,Latino/Hispanic,Female,Well,PASSED,0f2377604e628c55ba588366139396b9,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0]",262
35,QID79,35,What is the opposite of an area of elevation?,C,depression,3,"opposite,elevation","[3, 8]",50,Latino/Hispanic,Female,Well,PASSED,0f54a1ee30a0034a3d2db1bfdef9ca85,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 1]",262
36,QID81,36,Most items in retail stores are what even when they are on sale?,A,expensive,3,retail,[3],50,Latino/Hispanic,Female,Well,PASSED,0f7419d25337e0a75503a015ae777905,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",262
37,QID83,37,"Marathoners feel fatigued after running twenty six miles, but some that have pushed them self too hard might be prone to what?",B,passing out,2,"Marathoners,fatigued,prone","[0, 2, 19]",50,Latino/Hispanic,Female,Well,PASSED,0f7425ecbe369bf41a230aab92d84132,LO,Latino/Hispanic,>=38,test,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",262
38,QID85,38,Printing on a printer can get expensive because it does what?,B,use paper,2,"printer,expensive","[3, 6]",50,Latino/Hispanic,Female,Well,PASSED,0f79faf5337706f2e0e39c15bbd2e99a,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",262
39,QID87,39,"She wanted to get in shape, but she couldn't stay focused on the hour long what?",C,excercise,2,shape,[5],50,Latino/Hispanic,Female,Well,PASSED,1017807310a25d3ea4a4ec305e91cba3,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",262
40,QID89,40,How would you express information to a deaf person?,C,write down,3,"express,information,to,deaf,person","[3, 4, 5, 7, 8]",40,White Mexican,Male,Very well,PASSED,114d310d1198abffaf8b88dab5a55aa7,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 1, 0, 1, 1]",67
41,QID91,41,In the building where James worked there was a small mezzanine in the auditorium to make more space for seats. Where might James work?,A,school,5,"there,was,a,small,mezzanine,in,the,auditorium,to,make,more,space,for,seats","[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",40,White Mexican,Male,Very well,PASSED,1272e693cf9152e7ac71095c643676b5,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",67
42,QID93,42,What will happen to someone if his or her spirits can not elevate?,C,depress,3,"spirits,can,not,elevate","[9, 10, 11, 12]",40,White Mexican,Male,Very well,PASSED,129ec46cc2541b73198d774ee632c8d7,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",67
43,QID95,43,What type of feeling is performing for the first time likely to produce?,E,anxiety,5,"feeling,performing,for,the,first,time,likely,to,produce","[3, 5, 6, 7, 8, 9, 10, 11, 12]",40,White Mexican,Male,Very well,PASSED,14309d9bd3c13d1c0efb625198f6304a,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",67
44,QID97,44,"The painter started to edge the room with tape, he always took extra care to make the lines clean and crisp when working with an what?",E,corner,3,"took,extra,care,to,make,lines,clean,and,crisp,when,working,with","[11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23]",40,White Mexican,Male,Very well,PASSED,14d760e43728e9e4643c414627f2b596,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",67
45,QID99,45,If a person is trying to keep something in their hand what should they do?,E,have to hold,5,"keep,something,in,their,hand","[6, 7, 8, 9, 10]",40,White Mexican,Male,Very well,PASSED,15798a23ee6952fedd6d202064069126,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",67
46,QID101,46,What is a form of anaerobic exercising?,E,lift weights,2,"anaerobic,exercising","[5, 6]",40,White Mexican,Male,Very well,PASSED,159d50e325b59c6d29ec371500e173b4,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1, 1]",67
47,QID103,47,Why are dogs often known as man's best friend?,C,very loyal,3,"man,'s,best,friend","[6, 7, 8]",40,White Mexican,Male,Very well,PASSED,15b090801256085ad465e74af47cbee9,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 1, 1, 1]",67
48,QID105,48,Diving into backyard pools can be very dangerous and can lead to serious head and what?,E,spinal injuries,5,"Diving,into,backyard,pools,dangerous,lead,to,serious,head","[0, 1, 2, 3, 7, 10, 11, 12, 13]",40,White Mexican,Male,Very well,PASSED,15c38f66e811d6ed68cde931bc31d93c,LO,Latino/Hispanic,>=38,test,"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",67
49,QID107,49,"Where can you buy a magazine, paper or gum?",D,newsstand,4,"buy,a,magazine,paper,or,gum","[3, 4, 5, 6, 7, 8]",40,White Mexican,Male,Very well,PASSED,167d2cfa04bfaea0e0b5bac3598d5769,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 1, 1, 1, 1, 1]",67
50,QID109,50,What do you need to wear when hiking?,C,shin splints,3,hiking,[7],38,Latino/Hispanic,Male,Very well,PASSED,1729c737ff92cf558efecde2c6cafc5e,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1]",169
51,QID111,51,"If a storey contained a panoramic view, what kind of structure would it be in?",D,tall building,4,contained,[3],38,Latino/Hispanic,Male,Very well,PASSED,179fff4b5928e5ac3d3ae3e1db782547,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",169
52,QID113,52,What could you be a few hours after you finish cashing in due to your cash?,A,spending money,4,due,[12],38,Latino/Hispanic,Male,Very well,PASSED,1875f70cf736c68c7a9df3ef870224a1,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",169
53,QID115,53,Who might wear dark glasses indoors?,A,blind person,1,indoors,[5],38,Latino/Hispanic,Male,Very well,PASSED,18844d3aa4e52b331b5382c8244cf4db,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 1]",169
54,QID117,54,Metal is taken from what which is pulled from the ground?,C,junkyard,5,taken,[2],38,Latino/Hispanic,Male,Very well,PASSED,18ee7a93410a6b4c9cec5d4894775991_1,LO,Latino/Hispanic,>=38,test,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",169
55,QID119,55,"Bob's only light source was a small bulb. There were four walls, if there was a door he couldn't see it. What was Bob in?",A,his grave,4,bulb,[7],38,Latino/Hispanic,Male,Very well,PASSED,191e3c676f05a11d6b2565d8c27d2001,LO,Latino/Hispanic,>=38,test,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",169
